id,source_name,source_url,context_repository,record_id,title,author,year,uploader_name,uploader_email,doi,description,license,qda_file_url,file_url,local_directory,local_filename,local_file_path,file_type,is_qda_file,download_status,downloaded_at
132,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/254,SADA,254,"HIV Infection/AIDS-Related Knowledge, Attitudes and Practices 1993",,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/254/json,"E:\Seeding-QDArchive\data\downloads\sada\254_HIV Infection_AIDS-Related Knowledge, Attitudes and Practices 1993",metadata-254.json,"E:\Seeding-QDArchive\data\downloads\sada\254_HIV Infection_AIDS-Related Knowledge, Attitudes and Practices 1993\metadata-254.json",.json,0,success,2026-04-09T09:43:43.265362+00:00
133,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/725,SADA,725,Khayelitsha Rodent Study 2017-2018,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/725/ddi,E:\Seeding-QDArchive\data\downloads\sada\725_Khayelitsha Rodent Study 2017-2018,metadata-725.xml,E:\Seeding-QDArchive\data\downloads\sada\725_Khayelitsha Rodent Study 2017-2018\metadata-725.xml,.xml,0,success,2026-04-09T09:43:48.520915+00:00
134,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/725,SADA,725,Khayelitsha Rodent Study 2017-2018,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/725/json,E:\Seeding-QDArchive\data\downloads\sada\725_Khayelitsha Rodent Study 2017-2018,metadata-725.json,E:\Seeding-QDArchive\data\downloads\sada\725_Khayelitsha Rodent Study 2017-2018\metadata-725.json,.json,0,success,2026-04-09T09:43:51.470506+00:00
135,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/804,SADA,804,Aspects of Group Relations 1984,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/804/ddi,E:\Seeding-QDArchive\data\downloads\sada\804_Aspects of Group Relations 1984,metadata-804.xml,E:\Seeding-QDArchive\data\downloads\sada\804_Aspects of Group Relations 1984\metadata-804.xml,.xml,0,success,2026-04-09T09:43:57.433322+00:00
136,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/804,SADA,804,Aspects of Group Relations 1984,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/804/json,E:\Seeding-QDArchive\data\downloads\sada\804_Aspects of Group Relations 1984,metadata-804.json,E:\Seeding-QDArchive\data\downloads\sada\804_Aspects of Group Relations 1984\metadata-804.json,.json,0,success,2026-04-09T09:44:00.172216+00:00
137,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/288,SADA,288,Mesebetsi Labour Force Survey 1999-2000,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/288/pdf-documentation,E:\Seeding-QDArchive\data\downloads\sada\288_Mesebetsi Labour Force Survey 1999-2000,ddi-documentation-english-288.pdf,E:\Seeding-QDArchive\data\downloads\sada\288_Mesebetsi Labour Force Survey 1999-2000\ddi-documentation-english-288.pdf,.pdf,0,success,2026-04-09T09:44:09.663164+00:00
138,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/288,SADA,288,Mesebetsi Labour Force Survey 1999-2000,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/288/ddi,E:\Seeding-QDArchive\data\downloads\sada\288_Mesebetsi Labour Force Survey 1999-2000,metadata-288.xml,E:\Seeding-QDArchive\data\downloads\sada\288_Mesebetsi Labour Force Survey 1999-2000\metadata-288.xml,.xml,0,success,2026-04-09T09:44:15.534863+00:00
139,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/288,SADA,288,Mesebetsi Labour Force Survey 1999-2000,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/288/json,E:\Seeding-QDArchive\data\downloads\sada\288_Mesebetsi Labour Force Survey 1999-2000,metadata-288.json,E:\Seeding-QDArchive\data\downloads\sada\288_Mesebetsi Labour Force Survey 1999-2000\metadata-288.json,.json,0,success,2026-04-09T09:44:18.123374+00:00
140,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/670,SADA,670,Survey of Socioeconomic Opportunity and Achievement 1991-1994,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/670/ddi,E:\Seeding-QDArchive\data\downloads\sada\670_Survey of Socioeconomic Opportunity and Achievement 1991-1994,metadata-670.xml,E:\Seeding-QDArchive\data\downloads\sada\670_Survey of Socioeconomic Opportunity and Achievement 1991-1994\metadata-670.xml,.xml,0,success,2026-04-09T09:44:28.578386+00:00
141,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/670,SADA,670,Survey of Socioeconomic Opportunity and Achievement 1991-1994,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/670/json,E:\Seeding-QDArchive\data\downloads\sada\670_Survey of Socioeconomic Opportunity and Achievement 1991-1994,metadata-670.json,E:\Seeding-QDArchive\data\downloads\sada\670_Survey of Socioeconomic Opportunity and Achievement 1991-1994\metadata-670.json,.json,0,success,2026-04-09T09:44:31.260722+00:00
142,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/833,SADA,833,"Sustainable Cities Survey, Maputo 2019",,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/833/pdf-documentation,"E:\Seeding-QDArchive\data\downloads\sada\833_Sustainable Cities Survey, Maputo 2019",ddi-documentation-english-833.pdf,"E:\Seeding-QDArchive\data\downloads\sada\833_Sustainable Cities Survey, Maputo 2019\ddi-documentation-english-833.pdf",.pdf,0,success,2026-04-09T09:44:39.355274+00:00
143,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/833,SADA,833,"Sustainable Cities Survey, Maputo 2019",,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/833/ddi,"E:\Seeding-QDArchive\data\downloads\sada\833_Sustainable Cities Survey, Maputo 2019",metadata-833.xml,"E:\Seeding-QDArchive\data\downloads\sada\833_Sustainable Cities Survey, Maputo 2019\metadata-833.xml",.xml,0,success,2026-04-09T09:44:52.339689+00:00
144,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/833,SADA,833,"Sustainable Cities Survey, Maputo 2019",,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/833/json,"E:\Seeding-QDArchive\data\downloads\sada\833_Sustainable Cities Survey, Maputo 2019",metadata-833.json,"E:\Seeding-QDArchive\data\downloads\sada\833_Sustainable Cities Survey, Maputo 2019\metadata-833.json",.json,0,success,2026-04-09T09:44:55.470200+00:00
